A,P,B,R,v
0.815990984192,0.505120720267,1.12450814595,-0.577057280569,0.0707079410387
0.811860129043,0.38270636494,1.17676583695,-0.780943431353,0.0689816671525
0.81687314001,0.475107415341,1.05958407935,-0.286132555953,0.0675177001009
0.819277698349,0.597670042696,1.04139637006,-0.203491857561,0.0632798832583
0.824364715738,0.40583018674,0.952012741282,0.254614748802,0.0627242325142
0.818518989695,0.559937983883,1.01275490133,-0.063289354535,0.064253686544
0.834142211634,0.330238145193,0.9853634469,0.0813047287631,0.0632169216435
0.805000249016,0.49275197669,1.01229609983,-0.0563411790595,0.0723782388157
0.794425427873,0.33571984519,0.970548065925,0.129898538789,0.0716533703336
0.792657455801,0.31918525674,0.93385916174,0.294493165853,0.0693696574525
0.804996104402,0.321182063424,0.903481243179,0.467918770335,0.0693210147064
0.795458563319,0.478671605698,1.09349532624,-0.390581391666,0.0699426510897
0.800099954922,0.378452481631,0.884542519721,0.550109658959,0.070262389663
0.799152269242,0.290984547292,0.963216004165,0.167158597923,0.0736323325396
0.804002256985,0.605946985804,0.946302280412,0.25300213332,0.0710252418477
0.804913065864,0.316517897802,0.965829625064,0.160204919693,0.0687609956968
0.804429904325,0.325959085607,0.859290485421,0.696844222401,0.0687551887637
0.803293824831,0.242367396529,0.933186507261,0.31570427071,0.0720719075009
0.803670982937,0.441658690695,1.03381511351,-0.152155672421,0.0708977496895
0.805124077,0.184075523789,0.945969448429,0.256252504383,0.0678514319755
0.7970567244,0.322667849437,1.08433006484,-0.356930511253,0.0688410173026
0.791066885976,0.400184685196,1.00839347159,-0.0356630285343,0.0713942408671
0.801531020065,0.300669561848,1.04675355729,-0.206541575698,0.0741107797958
0.80345227391,0.379879867918,1.00871038505,-0.0396306335463,0.0668628128093
0.797672791296,0.25179935056,1.12519834837,-0.521812787521,0.0727141001145
0.803008466943,0.233121351439,0.943567566092,0.264767304842,0.0787212637247
0.807490925091,0.279464684538,0.940135235769,0.28870333304,0.0721524539741
0.803704339246,0.380389545164,0.961356621738,0.180345764535,0.072237589759
0.80743375573,0.359777844221,0.937849418286,0.299988773377,0.0756211623192
0.802852759372,0.240457440302,0.906502759531,0.447032703697,0.0728356039843
0.811506050814,0.219104008991,0.947648554569,0.257448453359,0.0789630422692
0.815242957629,0.206296758905,1.14701113767,-0.671464977269,0.0688149027983
0.813056631814,0.416715587076,1.03046178807,-0.144993405131,0.0737750697029
0.817410117872,0.40534656639,1.04009708372,-0.194996350549,0.0623684606687
0.813797825376,0.401931567409,1.13254376543,-0.604077944671,0.0660007553015
0.818168958584,0.505011580727,0.807051334622,1.06817396351,0.0854179167174
0.818200425741,0.371889842896,0.866353335289,0.714995807154,0.0774218946452
0.813668415467,0.317542022806,0.790148553366,1.14224843352,0.0779991359451
0.817157962991,0.413020779346,1.1538972603,-0.708910009405,0.0655613138873
0.810598674427,0.292450362685,1.13580105682,-0.606423681944,0.069973282906
0.81772701068,0.362509594671,1.02826713765,-0.138525311117,0.0721784528964
0.811176616299,0.247248047135,1.03121165792,-0.14686555756,0.0714245572025
0.814539752049,0.308107911754,0.918032914687,0.416912109126,0.0711760489162
0.808719668574,0.209944502904,1.12336222849,-0.547925427584,0.0654909588047
0.818980650506,0.30804154986,0.928595532407,0.370976142908,0.0673676229347
0.813279713506,0.34016544628,0.936900758956,0.315356396172,0.0672295377951
0.811690782505,0.353704435229,1.20739810767,-0.903333469482,0.0607837162447
0.812193633482,0.214554702735,0.759257241622,1.32400378866,0.0758182679958
0.817767497476,0.390933916214,0.9807575437,0.0965815243449,0.0630208944313
0.821780514564,0.491123432642,1.09521595032,-0.463372033845,0.0560502604382
0.83126384924,0.371855146012,0.938812962211,0.341646459382,0.0521932481779
0.821082277208,0.212537803951,0.910906348627,0.473364076771,0.0580976671903
0.830183505804,0.512734209417,0.951486904397,0.267206239563,0.0546483752546
0.832334900838,0.25087206015,1.24580017614,-1.19756736736,0.0455001802115
0.842947174258,0.450760808341,0.952485217041,0.284930705655,0.0525736775691
0.784327288402,0.218390338654,0.874681855856,0.551169744473,0.0658491440817
0.793522144921,0.335975936241,0.881099480095,0.547337073767,0.0609041283758
0.799167459319,0.525143691341,1.10837846225,-0.458987927077,0.0569976143658
0.794907575941,0.280665895357,1.0159205205,-0.0688152207368,0.0515710424258
0.800249650188,0.286410879309,1.08785208736,-0.377887219683,0.0539615924793
0.797865356304,0.426210677349,1.03071681813,-0.13397889223,0.0516936496972
0.794773220322,0.209764508161,1.13555832028,-0.553440544434,0.0484036029102
0.790027257644,0.365893047815,1.21264239503,-0.818038740083,0.0423782296459
0.79757242369,0.42754549321,1.17847987785,-0.726074169403,0.0455241077042
0.797633716923,0.330187210787,1.08422017314,-0.357624609109,0.0487781993758
0.792861611738,0.429752943318,1.18124495072,-0.717639809199,0.0472565035704
0.796854521625,0.348021244456,1.11950032763,-0.497097429069,0.0498919201069
0.793249071523,0.302878216412,1.02730852304,-0.116322114599,0.054623243787
0.793081029965,0.527608499453,1.03106785386,-0.131971842324,0.0608438836149
0.791560076943,0.419126883059,1.1052001036,-0.42792137673,0.0611010533712
0.788632612377,0.407332631515,1.18387479984,-0.710842046598,0.0586360929092
0.789727270023,0.424794083138,0.913161857114,0.384814034287,0.0713544298358
0.79474595843,0.296158047181,0.99511757423,0.0213046831132,0.0698364413983
0.789481450875,0.172309696948,1.04303124471,-0.178235557206,0.0697161860442
0.795183699283,0.324905764144,0.904947699702,0.435802435821,0.0754492651559
0.797631715103,0.576409120065,0.856541217189,0.684861373786,0.0768713120042
0.795123726346,0.372648332731,0.932507538177,0.304801499178,0.077017672879
0.7918173466,0.413020843914,1.06106017969,-0.25390894478,0.0739072517274
0.791605179575,0.404714415265,0.974952084184,0.108548418197,0.0682239836549
0.793839859846,0.426216238361,0.823966419083,0.838664817303,0.0720699088839
0.792036409528,0.503965759747,0.960327965077,0.173625495628,0.06481552012
0.793839327784,0.369795680473,1.15828192344,-0.636441010561,0.0595207525262
0.794412493011,0.393056770087,1.00494582746,-0.0214363881384,0.06798674917
0.795718099944,0.540212589332,1.01935196082,-0.0838784629093,0.0713491878554
0.788722906843,0.373815742752,1.15221187244,-0.596963571025,0.0677197440403
0.795084535082,0.237312720309,1.04139335021,-0.176879053856,0.0736907932689
0.79943056974,0.295622519079,1.00428344043,-0.0190939728541,0.0696160646948
0.79920686557,0.370006370183,0.954515061912,0.207695184905,0.0776117429216
0.806917975984,0.383537612017,0.900003814088,0.491095317761,0.0737222472386
0.806184277838,0.463080088838,1.11182907398,-0.492039694855,0.0740473802179
0.798697407252,0.504458477249,1.05303722851,-0.229914446189,0.0712621066274
0.801101977142,0.39304449039,1.00411299166,-0.0185084161228,0.0795922259459
0.803288067532,0.27214152993,0.808529944506,0.970305558085,0.0728535724599
0.798888124107,0.340491151243,0.85670919536,0.688788765333,0.075975188626
0.803370911683,0.523996508175,1.0370517132,-0.16617338742,0.0652819073385
0.798870683875,0.349709001,0.970920161084,0.131419387587,0.0763210871093
0.806818055386,0.50055676642,1.03637104427,-0.166429302976,0.0700346169798
0.801874348446,0.385565690975,0.896050543217,0.497086908782,0.0777573726141
0.812730572591,0.32132569697,0.751335216417,1.37880691183,0.0751482670218
0.80325040579,0.371636765982,1.08246284051,-0.361674634119,0.0649843760937
0.807090025998,0.467262601861,1.02876083509,-0.132302152037,0.0745851857564
0.806208929558,0.338663731707,1.12671025674,-0.553831329741,0.0700282333218
0.800824175824,0.364984855126,1.18617107779,-0.768662236871,0.0673419626603
0.807862993299,0.397436774944,0.950507991063,0.237898595457,0.0747959727113
0.81316824993,0.455846117465,1.04942077075,-0.233241507014,0.0672895843357
0.808665879805,0.449070949892,0.806178237227,1.01450760326,0.0723628144095
0.807943655237,0.523203467976,0.886002869415,0.567539209555,0.069257681774
0.805735638835,0.467148620798,0.896714041428,0.504715153784,0.0746456134931
0.81370843383,0.396603059352,1.01796527697,-0.0863717437628,0.0659732829666
0.807787586261,0.422123247939,1.00434441264,-0.0203086351135,0.0691340112011
0.807106200508,0.439947445419,0.866063244758,0.671009466238,0.0679669704376
0.806986278792,0.245494220334,0.899527529257,0.493757545081,0.0689156673602
0.806067353735,0.478361787729,1.02795453451,-0.127887183807,0.0664477241767
0.81539474072,0.307353830315,1.13198238905,-0.607451182155,0.0577753454219
0.822153244239,0.379760654705,1.05074885903,-0.252788107531,0.0563729174878
0.81628672315,0.527885030283,1.05093735302,-0.24475382392,0.0501812569395
0.81892825402,0.448228702044,1.1306284707,-0.614609450643,0.0505208923766
0.82188664683,0.28444558776,1.05143427955,-0.255694613929,0.0413734270455
0.816676144441,0.405214019315,0.905217356746,0.491723290476,0.0485118896557
0.817499190415,0.587571094479,0.87434771403,0.666370045707,0.050817469343
0.824913070157,0.247848366049,1.0053172068,-0.0275519308558,0.0483395194049
0.827962040778,-5.81473117502,0.960459525099,0.213697075316,0.0492684179835
0.831201007693,-5.81533775653,0.989260011739,0.0584047295936,0.0515582397055
0.835468559667,-6.11421156512,0.990672103949,0.0521336211699,0.0467577659259
0.798383948786,0.386929031412,1.05701145755,-0.246243352169,0.0562009484986
0.79814391972,0.571916561669,1.13844295775,-0.575081398396,0.0594038303044
0.793766924327,0.510399210694,0.99354138204,0.0280542664735,0.0643019681909
0.796218185992,0.467076051484,0.866084333383,0.630909747285,0.0666892004718
0.799342073057,0.5517283791,0.987821886061,0.0547085648243,0.0627059834366
0.798687451924,0.489604040248,1.03033048436,-0.132924936184,0.0623619229986
0.796225308038,0.275778010665,0.846288060162,0.73240541871,0.06556820109
0.797365625246,0.428243634048,0.841837426963,0.760320074659,0.0732006977903
0.801169009324,0.347964836314,0.928653988584,0.333895455984,0.0623330552369
0.797009770154,0.324992326972,1.13701425871,-0.565942500273,0.0626179479423
0.797294580224,0.39012061494,0.930778081235,0.316664730387,0.0644831963972
0.795805964669,0.288600472729,0.919701392162,0.366489830134,0.0681081499952
0.800501804646,0.202288485739,1.03698218162,-0.163200247003,0.067780003415
